entity_group,score,word,start,end
LIVB,0.81748533,"Mme M.F.,",0,9
LIVB,0.8301878,72 ans,17,24
DISO,0.98117447,douleurs,41,50
ANAT_DISO,0.7618309,lombaires,50,60
DISO,0.9638685,hématurie,84,94
PROC,0.9348684,examen,105,111
ANAT,0.7467048,gros rein gauche,134,151
ANAT,0.6793725,lombaire,167,176
PROC,0.9393192,échographie,181,192
ANAT_DISO,0.32885736,rénale,192,199
DISO,0.6393885,masse,223,229
ANAT,0.45059732,inférieure,257,268
ANAT,0.5133956,rein gauche,271,283
PROC,0.95451283,tomodensitométrie,287,305
DISO,0.72426134,masse,321,327
ANAT,0.7894524,stellaire,384,394
PROC,0.75392544,injection de,422,435
CHEM,0.66107106,produit de contraste,435,456
PROC,0.96376234,di agnostic,460,472
DISO,0.9442286,carcinome,494,504
ANAT_DISO,0.73999757,rénal,504,510
PROC,0.9373994,néphrectomie,515,528
PROC,0.6312645,réalisée,542,551
PROC,0.97460574,examen,556,562
ANAT,0.48699832,pièce opératoire,568,585
DISO,0.9339537,tumeur,600,607
ANAT_DISO,0.68270427,corticale,607,617
DISO_LIVB,0.17368568,mar,628,632
DISO,0.17725629,ron,632,635
PROC,0.6908382,histologie,646,656
DISO,0.9594912,oncocytome,668,679
ANAT_DISO,0.77946544,rénal,679,685
DISO,0.50781804,évolution,690,699
