entity_group,score,word,start,end
PROC,0.39453414,ion,1,4
PROC,0.93433404,opéré,10,16
DISO,0.7592469,ingocèle,46,54
PROC,0.7695369,bilan,58,64
ANAT,0.3067344,ur,64,67
ANAT_DISO,0.4431502,vessie,86,93
PROC,0.6801208,détrusor,137,146
DISO,0.7375213,insuffisance,149,162
ANAT_DISO,0.6094535,sphinctérienne,162,177
ANAT_DISO,0.52562827,voies urinaires supérieures,182,210
LIVB,0.51316816,ans,238,242
PROC,0.6320642,cystostomie continente trans-append,247,283
DISO,0.7487445,issement,304,312
ANAT_DISO,0.55381644,vésical,312,320
PROC,0.8929823,fermeture,330,340
ANAT,0.36045524,col,343,347
PROC,0.8591663,reperméabilisation,365,384
ANAT_DISO,0.55250496,col vésical,398,410
PROC,0.905365,reprise chirurgicale,425,446
PROC,0.96288854,fermeture,451,461
PROC,0.64264876,tive,467,471
LIVB,0.537707,enfant,475,481
DISO,0.5769502,s,500,501
PROC,0.63149244,ondages,501,508
PROC,0.93669444,prise en charge,532,548
PROC,0.86217546,surveillance,568,581
PROC,0.707302,cathétérismes,606,620
LIVB,0.9290159,13 ans,653,660
LIVB,0.9630756,enfant,664,670
DISO,0.95107526,péritonite,693,704
ANAT_DISO,0.60616606,urinaire,704,713
PROC,0.867119,auto-sondage,724,737
LIVB,0.65641737,enfant,764,770
DISO,0.9233568,hématurie,818,828
DISO,0.78331894,sondage,859,866
PROC,0.72304964,laparotomie pratiquée,870,892
PROC,0.89718354,urgence,895,903
DISO,0.9225226,plaie,923,929
ANAT,0.5358223,face latérale gauche,935,956
ANAT_DISO,0.66450596,vessie,962,969
DISO,0.6825306,dôme,980,985
DISO,0.8850685,perforation,1009,1021
DEVI,0.19210038,sonde,1028,1034
PROC,0.41593954,br,1041,1044
DISO,0.8711753,èche,1044,1048
ANAT_DISO,0.3544973,orifice interne,1073,1088
PROC,0.9553509,cystostomie,1094,1106
PROC,0.919852,exploration chirurgicale,1112,1136
DEVI,0.30860993,sonde,1150,1156
DISO,0.8313769,brèche,1217,1224
ANAT_DISO,0.638176,vessie,1228,1235
DISO,0.69578344,sie,1250,1253
DISO,0.9033592,perforation,1325,1337
PROC,0.92185867,suture,1353,1360
DEVI,0.3420264,sonde,1379,1385
PROC,0.26155135,Fole,1388,1393
DEVI,0.32893035,y,1393,1394
PROC,0.83719146,trans-append,1394,1407
PROC,0.94418496,contrôle cystographique,1466,1490
PROC,0.7613234,sondages,1514,1522
