entity_group,score,word,start,end
PROC,0.6169237,NUC,20,24
ANAT,0.5451195,gauche,24,31
LIVB,0.44164142,A,58,60
LIVB,0.6083749,ans,64,68
DISO,0.9609264,tumeur,78,85
ANAT_DISO,0.4411223,pyél,85,90
DISO,0.56551325,ocal,90,94
ANAT_DISO,0.63491625,icielle,94,101
PROC,0.75266224,-scanner,120,128
DISO,0.813513,hématurie,168,178
LIVB,0.49629194,patient,196,204
DISO,0.73527503,artériopathie oblitérante,276,302
ANAT_DISO,0.6301234,membres inférieurs,306,325
PROC,0.413619,cytologie,340,350
ANAT_DISO,0.49301177,urinaire,350,359
DISO,0.9294883,hématurie,406,416
PROC,0.92221904,fibroscopie,420,432
DISO,0.9406727,tumeur,450,457
ANAT_DISO,0.80223614,vésicale,457,466
PROC,0.46658444,bilan,479,485
DISO,0.33159992,extension,488,497
PROC,0.49061027,scanner thoraco-abdomino-pelv,499,528
ANAT,0.5169709,ien,528,531
PROC,0.7624683,scintigraphie,534,548
ANAT_PROC,0.39670014,osseuse,548,556
DISO,0.70129097,lésion secondaire,575,593
PROC,0.7971034,NUC,598,602
ANAT,0.5532517,gauche,602,609
PROC,0.5889204,pratiquée,615,625
PROC,0.8412131,voie trans-péritonéale,629,652
PROC,0.80637383,abord,657,663
ANAT,0.548067,pédicule,674,683
ANAT,0.7258082,artère,687,693
ANAT,0.56641805,veine rénale,699,712
PROC,0.73968947,graf,722,726
PROC,0.49760032,pince,760,766
PROC,0.911072,agrafage,780,788
ANAT_DISO,0.50226283,veine,794,800
DISO,0.69243956,saignement,819,830
ANAT,0.5999364,tronc,833,839
PROC,0.27739063,az,845,847
ANAT_DISO,0.44703466,yg,847,849
ANAT,0.48888722,o-lombaire,849,859
PROC,0.27563316,cli,891,895
ANAT,0.3282805,ps,895,897
ANAT_DISO,0.7119182,rein,901,906
DISO,0.62018764,uretère,927,934
DISO,0.30554992,collerette,949,960
ANAT_DISO,0.4335772,vésicale,960,969
PROC,0.51950085,bl,1000,1002
PROC,0.86950433,incision,1012,1021
ANAT,0.40079898,iliaque,1021,1029
PROC,0.9602436,curage,1040,1047
ANAT_DISO,0.55332357,ganglionnaire hilaire,1047,1069
PROC,0.9742974,intervention,1107,1119
DISO,0.642459,pertes,1145,1152
ANAT_DISO,0.53828424,sanguines,1152,1162
PROC,0.48936015,opératoires,1192,1204
DISO,0.7595106,ischémie aiguë distale,1240,1263
ANAT_DISO,0.5863735,membre inférieur gauche,1266,1290
DISO,0.63971233,artériopathie,1316,1329
ANAT_DISO,0.6250754,membres inférieurs,1333,1352
PROC,0.92522407,pontage,1356,1364
PROC,0.48627058,ité,1376,1379
PROC,0.7306315,urgence,1396,1404
ANAT_DISO,0.3669494,patient,1453,1461
PROC,0.8205948,histologie,1496,1506
PROC,0.56319076,pièce opératoire,1523,1540
DISO,0.9344971,carcinome,1552,1562
ANAT_DISO,0.48811722,ur,1562,1565
DISO,0.73556566,othéli,1565,1571
ANAT_DISO,0.54167175,al,1571,1573
ANAT,0.45055753,pyél,1573,1578
ANAT_DISO,0.45829895,iciel,1583,1588
ANAT,0.501408,supérieur gauche,1588,1605
ANAT,0.7346998,graisse,1621,1629
ANAT,0.51848423,h,1632,1634
ANAT_DISO,0.5183589,ile rénal,1634,1643
ANAT_DISO,0.40214533,3 N,1648,1651
ANAT,0.4770173,0 M0 G3,1651,1658
DISO,0.35620692,emb,1675,1679
ANAT,0.41858718,oles vasculaires,1679,1695
PROC,0.8711871,discussion,1702,1713
ANAT,0.5603673,dossier,1716,1724
PROC,0.37801152,Unité,1727,1733
PROC,0.84456587,Concertation Pluridisciplinaire,1736,1768
DISO,0.665721,infiltration,1810,1822
PROC,0.9164251,bilan,1860,1866
DISO,0.8089803,extension,1869,1878
PROC,0.9557564,chimiothérapie adjuvante,1903,1928
PROC,0.93388534,cures,1942,1948
CHEM,0.9251861,Gemcitabine,1951,1963
CHEM,0.9235434,Carboplatine,1965,1978
PROC,0.96118283,échographie,1998,2010
ANAT_DISO,0.44046745,hépatique,2010,2020
PROC,0.55942374,scanner abdomino-pelvien,2026,2051
DISO,0.9337666,douleur,2082,2090
DISO,0.77387244,hypochondre,2096,2107
ANAT_DISO,0.684293,droit,2107,2113
PROC,0.95323575,examens,2118,2126
DISO,0.84075594,lésions secondaires,2158,2178
ANAT_DISO,0.8066948,hépatiques,2178,2189
ANAT_DISO,0.8065127,pulmonaires,2192,2204
ANAT_DISO,0.45444787,orific,2220,2227
ANAT,0.43049446,es,2227,2229
ANAT,0.34703732,trocart,2232,2240
PROC,0.40895435,cicatrice,2246,2256
ANAT_DISO,0.4301395,iliaque,2256,2264
