entity_group,score,word,start,end
LIVB,0.6238754,M,11,12
LIVB,0.4489595,ans,18,22
LIVB,0.43088055,père,32,37
LIVB,0.9660624,enfants,42,50
PROC,0.805834,manipulation,74,87
PROC,0.45077065,verge,100,106
DISO,0.89810187,douleur,123,131
DISO,0.5911517,craquement,154,165
DISO,0.20054765,érection,186,194
DISO,0.9069126,hématome,198,207
PROC,0.5343313,verge,243,249
PROC,0.47863665,scrotum,255,263
LIVB,0.9662594,patient,290,298
PROC,0.52900237,miction,307,315
PROC,0.91561687,examen clinique,362,377
DISO,0.9122853,incurvation,398,410
ANAT,0.42814595,verge,425,431
DISO,0.94244176,uréthrorragie,437,451
PROC,0.60482603,diagnostic,462,473
DISO,0.7869103,fracture,476,485
ANAT,0.510497,corps caverneux,488,504
ANAT_DISO,0.44987786,gauche,504,511
DISO,0.9123614,rupture,516,524
DISO,0.62482655,l',527,530
ANAT_DISO,0.33770004,ur,530,532
ANAT,0.36989936,èthre,532,537
PROC,0.7951207,indication opératoire,554,575
PROC,0.8926367,incision,599,607
ANAT,0.50169885,sillon balano-prépu,646,666
ANAT_DISO,0.49298316,tial,666,670
DISO,0.69124943,retournement,677,690
ANAT,0.4667359,four,693,698
ANAT_DISO,0.50910664,reau pénien,698,709
DISO,0.9506966,hématome,729,737
PROC,0.8827894,exploration,741,752
DISO,0.9023478,fracture,763,772
ANAT,0.57532024,corps cav,775,785
ANAT_DISO,0.44932365,erneux,785,791
ANAT,0.4340751,gauche,791,798
DISO,0.3922622,corps,822,828
ANAT,0.389046,caverne,828,836
ANAT_DISO,0.4485135,ux droit,836,844
DISO,0.7942908,rupture,847,855
DISO,0.44697174,urèthre,872,879
PROC,0.8661907,réparation,897,908
ANAT,0.4729683,corps caverne,912,926
ANAT_DISO,0.39723098,ux,926,928
DISO,0.27932337,ur,937,939
ANAT,0.29448795,è,939,940
DISO,0.32140374,th,940,942
ANAT,0.29092136,re,942,944
PROC,0.22438937,fil,951,955
DISO,0.4188467,fi,955,958
PROC,0.93000966,cathétérisme,972,985
DISO,0.45177466,urè,991,994
PROC,0.42136228,t hre,994,999
PROC,0.25648588,sonde,1007,1013
PROC,0.83499104,opératoire,1028,1039
LIVB,0.9657778,patient,1042,1050
PROC,0.7305516,traitement anti bi oti,1063,1086
PROC,0.4497807,anti,1093,1098
PROC,0.7576091,retrait,1140,1148
PROC,0.66470385,sonde,1154,1160
PROC,0.74932945,opératoire,1178,1189
LIVB,0.79197526,patient,1193,1201
PROC,0.74445003,miction,1213,1221
PROC,0.96245855,cathétérisme,1233,1246
ANAT,0.48663932,sus,1246,1250
PROC,0.26336125,-,1250,1251
ANAT,0.36858177,pubien,1251,1257
PROC,0.8043809,contrôle uréthrocystographique,1293,1324
PROC,0.43041682,recul,1358,1364
DISO,0.75966835,mictions,1428,1437
PROC,0.63289475,érections,1440,1450
