entity_group,score,word,start,end
LIVB,0.6121125,Mme F,0,5
LIVB,0.33666825,ans,17,21
DISO,0.4514603,état général,63,75
DISO,0.70681334,douleurs épigast,80,97
ANAT_DISO,0.5514315,riques,97,103
PROC,0.76657045,examen endoscopique,107,127
PROC,0.9674151,biopsies,142,151
ANAT_PROC,0.5471508,gastriques,151,162
DISO,0.85066503,adénocarcinome,178,193
CHEM,0.33677462,antre,207,212
PROC,0.82949144,tomodensitométrie réalisée,217,244
PROC,0.8499815,bilan d’,272,281
DISO,0.9222357,tumeur,299,306
DISO,0.90864843,masse,342,348
ANAT_DISO,0.44091475,rénale gauche,348,362
ANAT,0.6778227,grand axe,374,384
DISO,0.42872775,densité tumorale,445,462
PROC,0.9649594,injection,467,477
CHEM,0.50941706,produit de contraste,480,501
PROC,0.33048028,iodé,501,506
PROC,0.97565824,injection,558,568
LIVB,0.76409614,patiente,584,593
PROC,0.9785954,discussion thérapeutique,612,637
PROC,0.878912,ponction diagnostique,644,666
PROC,0.9275657,geste de gastrectomie totale,674,703
PROC,0.5395034,remplacement,708,721
ANAT,0.25457582,ans,729,733
ANAT_DISO,0.58398736,e grêle,733,740
ANAT_DISO,0.5518097,Y,743,745
PROC,0.96002114,examen,749,755
PROC,0.48504427,opathologique,762,775
PROC,0.9735954,gastrectomie,790,803
PROC,0.49810278,confirmé,805,814
PROC,0.7660435,diagnostic,817,828
DISO,0.91569227,adénocarcinome,831,845
ANAT_DISO,0.73450315,gastrique,845,855
DISO,0.4980329,pT,881,884
DISO,0.5912231,N,885,887
ANAT_DISO,0.4164041,0,887,888
DISO,0.48501,M,888,890
ANAT_DISO,0.37818533,0,890,891
PROC,0.77483624,examen cytologique,907,925
ANAT_DISO,0.76907146,rénale,964,971
DISO,0.52810687,ts,1007,1009
PROC,0.8975624,surveillance,1028,1041
PROC,0.8777878,tomodensitométrie f,1058,1078
DISO,0.56066644,masse,1142,1148
PROC,0.6541497,contrôle,1218,1227
PROC,0.8805839,tomodensitométrie,1231,1249
DISO,0.7089637,traumatisme,1297,1309
ANAT_DISO,0.48002034,lombaire gauche,1309,1325
DISO,0.8128284,masse,1342,1348
ANAT_PROC,0.5862963,rénale,1348,1355
ANAT_DISO,0.3902611,gauche,1355,1362
ANAT_DISO,0.7080506,rein,1415,1420
ANAT,0.4161687,gauche mu,1420,1430
ANAT_DISO,0.64346844,muscle pso,1455,1466
DISO,0.47989967,as,1466,1468
PROC,0.9764134,néphrectomie totale,1514,1534
PROC,0.8698049,examen,1566,1572
ANAT,0.45199406,pièce opératoire,1598,1615
DISO,0.91022664,tumeur,1628,1635
DISO,0.7301071,carcinome sarcomatoïde,1643,1666
ANAT,0.505871,cellules,1688,1697
ANAT_PROC,0.30198726,ostéoclas,1713,1723
ANAT,0.3241758,ique,1723,1727
DISO,0.4577695,pT4 N0 M0,1736,1746
LIVB,0.9571773,patiente,1780,1789
DISO,0.613512,récidive,1804,1813
ANAT_DISO,0.58927554,duodénal,1839,1848
PROC,0.9629617,dérivation percutanée,1864,1886
DISO,0.8533797,dissémination tumorale,1929,1952
